Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
26245850,Before the Fall,Noah Hawley,"Hawley, Noah",,"=""1455561789""","=""9781455561780""",3,3.72,Grand Central Publishing,Hardcover,391,2016,2016,2017/03/23,2017/03/23,2017-reads,2017-reads (#19),read,,,,1,0
28595005,The Day the Revolution Began: Reconsidering the Meaning of Jesus's Crucifixion,N.T. Wright,"Wright, N.T.",,"=""0062334387""","=""9780062334381""",5,4.29,HarperOne,Hardcover,448,2016,2016,2017/03/19,2017/03/19,2017-reads,2017-reads (#18),read,,,,1,0
104,"Dune (Dune Chronicles, #1)",Frank Herbert,"Herbert, Frank",Brian Herbert,"=""""","=""""",5,4.25,Ace Books,Paperback,528,2005,1965,2017/03/12,2017/03/12,2017-reads,2017-reads (#17),read,,,,1,0
28220642,Last Year,Robert Charles Wilson,"Wilson, Robert Charles",,"=""0765332639""","=""9780765332639""",4,3.79,Tor Books,Hardcover,351,2016,2016,2017/03/09,2017/03/09,2017-reads,2017-reads (#16),read,"Interesting premise, solid execution. Entertaining story. ",,,1,0
30037705,The Believer,Joakim Zander,"Zander, Joakim",Elizabeth Clark Wessel,"=""0062337254""","=""9780062337252""",4,3.50,Harper,Hardcover,378,2017,2015,2017/03/08,2017/03/08,2017-reads,2017-reads (#15),read,"Well, *that* was timely enough to be a little scary. ",,,1,0
28114531,City of Dreams: The 400-Year Epic History of Immigrant New York,Tyler Anbinder,"Anbinder, Tyler",,"=""054410465X""","=""9780544104655""",5,4.35,Houghton Mifflin Harcourt,Hardcover,768,2016,2016,2017/03/03,2017/03/03,2017-reads,2017-reads (#14),read,,,,1,0
13538687,The Big Screen: The Story of the Movies,David  Thomson,"Thomson, David",,"=""0374191891""","=""9780374191894""",4,3.94,"Farrar, Straus and Giroux",Hardcover,528,2012,2012,2017/02/25,2017/02/25,2017-reads,2017-reads (#13),read,,,,1,0
28789699,Now: The Physics of Time,Richard A. Muller,"Muller, Richard A.",,"=""0393285235""","=""9780393285239""",4,3.90,W. W. Norton  Company,Hardcover,364,2016,2016,2017/02/12,2017/02/12,2017-reads,2017-reads (#12),read,,,,1,0
30038981,"Instrumental: A Memoir of Madness, Medication, and Music",James  Rhodes,"Rhodes, James",,"=""163286696X""","=""9781632866967""",4,4.22,Bloomsbury USA,Hardcover,304,2017,2015,2017/02/11,2017/02/11,2017-reads,2017-reads (#11),read,"Man, that was intense. ",,,1,0
28789651,A Wretched and Precarious Situation: In Search of the Last Arctic Frontier,David Welky,"Welky, David",,"=""0393254410""","=""9780393254419""",4,3.92,W. W. Norton  Company,Hardcover,512,2016,2016,2017/02/11,2017/02/11,2017-reads,2017-reads (#10),read,,,,1,0
11324722,The Righteous Mind: Why Good People Are Divided by Politics and Religion,Jonathan Haidt,"Haidt, Jonathan",Simona Drelciuc,"=""""","=""""",4,4.21,Pantheon,Hardcover,419,2012,2012,2017/02/09,2017/02/09,2017-reads,2017-reads (#9),read,,,,1,0
12851913,Roadside Picnic,Arkady Strugatsky,"Strugatsky, Arkady","Boris Strugatsky, Olena Bormashenko, Ursula K. Le Guin","=""1613743416""","=""9781613743416""",4,4.16,Chicago Review Press,Paperback,209,2012,1972,,2013/11/30,2013-reads,2013-reads (#53),read,,,,1,0
29354916,"The Whistler (The Whistler, #1)",John Grisham,"Grisham, John",,"=""""","=""""",2,3.94,Doubleday,Kindle Edition,470,2016,2016,2017/02/04,2017/02/04,2017-reads,2017-reads (#8),read,,,,1,0
29587715,Reclaiming Hope: Lessons Learned in the Obama White House about the Future of Faith in America,Michael Wear,"Wear, Michael",,"=""0718082338""","=""9780718082338""",4,3.89,Thomas Nelson,ebook,304,2017,,2017/01/28,2017/01/28,2017-reads,2017-reads (#7),read,,,,1,0
27405396,Bounty,Michael Byrnes,"Byrnes, Michael",,"=""0804178348""","=""9780804178341""",3,3.73,Ballantine Books,Hardcover,415,2016,2016,2017/01/26,2017/01/26,2017-reads,2017-reads (#6),read,,,,1,0
2767,A People's History of the United States,Howard Zinn,"Zinn, Howard",,"=""0060838655""","=""9780060838652""",5,4.07,Harper Perennial,Paperback,729,2005,1980,2017/01/22,2017/01/19,2017-reads,2017-reads (#5),read,"Zinn is clearly not trying to be evenhanded, but this volume is a great counterbalance to any standard American history. Engagingly written, still timely. ",,,1,0
3172384,Introduction to the Old Testament,J. Alberto Soggin,"Soggin, J. Alberto",,"=""0664221564""","=""9780664221560""",4,3.75,Westminster John Knox Press,Paperback,640,1989,1976,2017/01/15,2017/01/15,2017-reads,2017-reads (#4),read,,,,1,0
27774622,Broken Trust,W.E.B. Griffin,"Griffin, W.E.B.",William E. Butterworth IV,"=""0399171207""","=""9780399171208""",3,4.06,G.P. Putnam's Sons,Hardcover,400,2016,2016,2017/01/07,2017/01/07,2017-reads,2017-reads (#2),read,"Griffin continues to drag out his series. An entertaining story, but really just a light afternoon read. ",,,1,0
25898216,Stamped from the Beginning: The Definitive History of Racist Ideas in America,Ibram X. Kendi,"Kendi, Ibram X.",,"=""1568584636""","=""9781568584638""",5,4.55,Bold Type Books,Hardcover,592,2016,2016,2017/01/02,2016/12/30,2017-reads,2017-reads (#1),read,,,,1,0
27213121,"The Black Widow (Gabriel Allon, #16)",Daniel Silva,"Silva, Daniel",,"=""006232022X""","=""9780062320223""",4,4.33,Harper,Hardcover,528,2016,2016,2016/12/29,2016/12/29,2016-reads,2016-reads (#76),read,,,,1,0
18490707,"Earth Awakens (The First Formic War, #3)",Orson Scott Card,"Card, Orson Scott",Aaron Johnston,"=""0765329069""","=""9780765329066""",4,4.10,Tor Books,Hardcover,400,2014,2014,2016/12/26,2016/12/26,2016-reads,2016-reads (#75),read,,,,1,0
16059350,"Earth Afire (The First Formic War, #2)",Orson Scott Card,"Card, Orson Scott",Aaron Johnston,"=""0765329050""","=""9780765329059""",3,4.06,"Tor Books, New York",Hardcover,399,2013,2013,2016/12/23,2016/12/23,2016-reads,2016-reads (#74),read,,,,1,0
13151129,"Earth Unaware (The First Formic War, #1)",Orson Scott Card,"Card, Orson Scott",Aaron Johnston,"=""0765329042""","=""9780765329042""",3,3.97,Tor Books,Hardcover,368,2012,2012,2016/12/21,2016/12/21,2016-reads,2016-reads (#73),read,,,,1,0
26883206,Redemption Road,John Hart,"Hart, John",,"=""0312380364""","=""9780312380366""",4,4.09,Thomas Dunne Books,Hardcover,417,2016,2016,2016/12/18,2016/12/18,2016-reads,2016-reads (#72),read,,,,1,0
27833670,Dark Matter,Blake Crouch,"Crouch, Blake","Hilary Clarcq, Andy Weir","=""1101904224""","=""9781101904220""",3,4.13,Crown,Hardcover,352,2016,2016,2016/12/15,2016/12/15,2016-reads,2016-reads (#71),read,"Part multiverse sci-fi, part thriller. Neither part quite fleshed out enough to be satisfying. Not bad, but not great either. ",,,1,0
29102653,"This Was a Man (The Clifton Chronicles, #7)",Jeffrey Archer,"Archer, Jeffrey",,"=""1466867515""","=""9781466867512""",4,4.32,St. Martin's Press,ebook,416,2016,2016,2016/12/13,2016/12/13,2016-reads,2016-reads (#70),read,A fitting conclusion to the series. Archer is a master storyteller. ,,,1,0
26114341,"The Big Sheep (The Big Sheep, #1)",Robert Kroese,"Kroese, Robert",,"=""1250088445""","=""9781250088444""",3,3.68,Thomas Dunne Books,Hardcover,320,2016,2016,2016/11/25,2016/11/25,2016-reads,2016-reads (#69),read,"Quick and entertaining, but takes a long time in the setup and packs all the interesting stuff into the last 20% of the book. ",,,1,0
18248389,Strange Glory: A Life of Dietrich Bonhoeffer,Charles   Marsh,"Marsh, Charles",,"=""0307269817""","=""9780307269812""",4,4.26,Knopf,Hardcover,528,2014,2014,2016/11/24,2016/11/24,2016-reads,2016-reads (#68),read,,,,1,0
4912857,"The Angel's Game (The Cemetery of Forgotten Books, #2)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""0385528701""","=""9780385528702""",4,3.98,Doubleday,Hardcover,531,2009,2008,2016/11/14,2010/01/06,2016-reads,2016-reads (#67),read,,,,1,0
13330929,"On a Farther Shore: The Life and Legacy of Rachel Carson, Author of Silent Spring",William Souder,"Souder, William",,"=""030746220X""","=""9780307462206""",3,3.91,Crown,Hardcover,512,2012,2012,2016/11/12,2016/11/12,2016-reads,2016-reads (#65),read,,,,1,0
25451264,"Death's End (Remembrance of Earth’s Past, #3)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377101""","=""9780765377104""",4,4.43,TOR,Hardcover,604,2016,2010,2016/11/10,2016/11/10,2016-reads,2016-reads (#64),read,,,,1,0
276379,Witness to Hope: The Biography of Pope John Paul II,George Weigel,"Weigel, George",,"=""0060732032""","=""9780060732035""",4,4.38,Harper Perennial,Paperback,1056,2005,1999,2016/10/26,2016/10/26,2016-reads,2016-reads (#63),read,,,,1,0
9090421,The Passage,Justin Cronin,"Cronin, Justin",Scott Brick,"=""1415961751""","=""9781415961759""",4,4.04,Books on Tape,Audio CD,29,2010,2010,2016/10/09,2010/12/16,2016-reads,2016-reads (#62),read,,,,1,0
13528497,"The Panther (John Corey, #6)",Nelson DeMille,"DeMille, Nelson",,"=""0446580848""","=""9780446580847""",1,3.99,Grand Central Publishing,Hardcover,629,2012,2012,,2013/05/03,2013-reads,2013-reads (#16),read,"Plot is thinner than thin. Hundreds of pages and nothing happens except we get a tour of Yemen and page after page of insufferable narrative. It's as if Mr DeMille had a quota of smart-ass internal dialog per page that he had to fill. If you cut out half of it, the book would shorten by 20% and still be just as boring. <br/><br/>I'm ashamed I wasted as much time on this one as I did. Avoid. ",,,1,0
27276402,True Believer: Stalin’s Last American Spy,Kati Marton,"Marton, Kati",,"=""1476763763""","=""9781476763767""",2,3.61,Simon  Schuster,Hardcover,304,2016,2016,2016/10/02,2016/10/02,2016-reads,2016-reads (#61),read,,,,1,0
28917116,Reviving Old Scratch: Demons and the Devil for Doubters and the Disenchanted,Richard  Beck,"Beck, Richard",,"=""150640135X""","=""9781506401355""",4,4.26,Fortress Press,Paperback,214,2016,,2016/10/01,2016/10/01,2016-reads,2016-reads (#60),read,"Wonderful insights from Beck on what spiritual warfare looks like, and on how we can live to resist the devil by acts of love toward our neighbor. The last chapter was worth the price all by itself. ",,,1,0
25695756,"Stiletto (The Checquy Files, #2)",Daniel O'Malley,"O'Malley, Daniel",,"=""0316228044""","=""9780316228046""",4,4.14,"Little, Brown, and Company",Hardcover,583,2016,2016,2016/09/29,2016/09/28,2016-reads,2016-reads (#59),read,,,,1,0
23208397,Underground Airlines,Ben H. Winters,"Winters, Ben H.",,"=""0316261246""","=""9780316261241""",5,3.82,Mulholland Books,Hardcover,336,2016,2016,2016/09/13,2016/09/13,2016-reads,2016-reads (#58),read,"Excellent story, in a combination of alt history and thriller. The end happens a little bit quickly but for such a well-thought-out universe I am forgive that. ",,,1,0
57460,Jayber Crow,Wendell Berry,"Berry, Wendell",,"=""1582431604""","=""9781582431604""",5,4.38,Counterpoint LLC,Paperback,363,2001,2000,2016/09/11,2016/09/11,2016-reads,2016-reads (#57),read,,,,1,0
27272355,The Race,Nina Allan,"Allan, Nina",,"=""178565036X""","=""9781785650369""",3,3.35,Titan Books,Paperback,444,2016,2014,2016/09/04,2016/09/04,2016-reads,2016-reads (#56),read,,,,1,0
25671862,"Cometh the Hour (The Clifton Chronicles, #6)",Jeffrey Archer,"Archer, Jeffrey",,"=""1250061628""","=""9781250061621""",4,4.19,St. Martin's Press,Hardcover,404,2016,2016,2016/09/03,2016/09/03,2016-reads,2016-reads (#55),read,,,,1,0
27213216,"Killfile (John Smith, #1)",Christopher Farnsworth,"Farnsworth, Christopher",,"=""0062416405""","=""9780062416407""",4,4.10,William Morrow,Hardcover,336,2016,2016,2016/08/28,2016/08/28,2016-reads,2016-reads (#53),read,"If you can accept the central premise of the book, it's an entertaining story. ",,,1,0
27064393,"Shadow War (Tom Locke, #1)",Sean McFate,"McFate, Sean",Bret Witter,"=""0062403702""","=""9780062403704""",4,3.53,William Morrow,Hardcover,354,2016,2016,2016/08/08,2016/08/08,2016-reads,2016-reads (#51),read,,,,1,0
427961,The Christian Tradition 1: The Emergence of the Catholic Tradition 100-600,Jaroslav Pelikan,"Pelikan, Jaroslav",,"=""0226653714""","=""9780226653716""",4,4.29,University of Chicago Press,Paperback,442,1975,1973,2016/08/06,2016/08/06,2016-reads,2016-reads (#50),read,,,,1,0
164154,"A Canticle for Leibowitz (St. Leibowitz, #1)",Walter M. Miller Jr.,"Jr., Walter M. Miller",Mary Doria Russell,"=""0060892994""","=""9780060892999""",4,3.98,HarperCollins EOS,Paperback,334,2006,1959,2016/07/24,2016/07/24,2016-reads,2016-reads (#49),read,,,,1,0
34494,"The Wee Free Men (Discworld, #30; Tiffany Aching, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0060012382""","=""9780060012380""",5,4.28,HarperTrophy,Mass Market Paperback,375,2004,2003,2016/07/20,2016/07/21,2016-reads,2016-reads (#48),read,,,,1,0
25942573,"How to Survive the Apocalypse: Zombies, Cylons, Faith, and Politics at the End of the World",Robert J. Joustra,"Joustra, Robert J.",Alissa Wilkinson,"=""0802872719""","=""9780802872715""",4,3.99,Eerdmans,Paperback,198,2016,2016,2016/07/17,2016/07/17,2016-reads,2016-reads (#47),read,,,,1,0
8171378,The Warmth of Other Suns: the Epic Story of America's Great Migration,Isabel Wilkerson,"Wilkerson, Isabel",,"=""0679444327""","=""9780679444329""",5,4.44,Random House,Hardcover,622,2010,2010,2016/07/09,2016/07/09,2016-reads,2016-reads (#46),read,,,,1,0
26114433,"Infomocracy (The Centenal Cycle, #1)",Malka Ann Older,"Older, Malka Ann",,"=""0765385155""","=""9780765385154""",3,3.58,Tor.com,Hardcover,380,2016,2016,2016/07/03,2016/07/03,2016-reads,2016-reads (#45),read,,,,1,0
11366,The Guns of August,Barbara W. Tuchman,"Tuchman, Barbara W.",Robert K. Massie,"=""0345476093""","=""9780345476098""",0,4.16,Ballantine Books,Paperback,606,2004,1962,,2016/06/28,to-read,to-read (#28),to-read,,,,0,0
25602451,Losing the Signal: The Untold Story Behind the Extraordinary Rise and Spectacular Fall of BlackBerry,Jacquie McNish,"McNish, Jacquie",Sean Silcoff,"=""""","=""""",0,3.97,Flatiron Books,Kindle Edition,288,2015,2015,,2016/06/28,to-read,to-read (#27),to-read,,,,0,0
16158542,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,"Brown, Daniel James",,"=""067002581X""","=""9780670025817""",0,4.37,Viking,Hardcover,404,2013,2013,,2016/06/28,to-read,to-read (#26),to-read,,,,0,0
18144124,I Am Pilgrim,Terry Hayes,"Hayes, Terry",,"=""1439177724""","=""9781439177723""",0,4.28,Atria/Emily Bestler Books,Hardcover,612,2014,2013,,2016/06/28,to-read,to-read (#25),to-read,,,,0,0
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",0,4.38,Vintage,Paperback,512,2015,2011,,2016/06/28,to-read,to-read (#24),to-read,,,,0,0
40745,Mindset: The New Psychology of Success,Carol S. Dweck,"Dweck, Carol S.",,"=""""","=""""",0,4.08,Random House,Hardcover,276,2006,2006,,2016/06/28,to-read,to-read (#23),to-read,,,,0,0
2369,The Great Bridge: The Epic Story of the Building of the Brooklyn Bridge,David McCullough,"McCullough, David",,"=""0743217373""","=""9780743217378""",0,4.24,Simon & Schuster,Hardcover,608,2001,1972,,2016/06/28,to-read,to-read (#22),to-read,,,,0,0
38840,Boyd: The Fighter Pilot Who Changed the Art of War,Robert Coram,"Coram, Robert",,"=""0316796883""","=""9780316796880""",0,4.14,Back Bay Books,Paperback,504,2004,,,2016/06/28,to-read,to-read (#21),to-read,,,,0,0
24019187,Humans of New York: Stories,Brandon Stanton,"Stanton, Brandon",,"=""1250058902""","=""9781250058904""",5,4.55,St. Martin's Press,Hardcover,428,2015,2015,2016/06/22,2016/06/22,2016-reads,2016-reads (#44),read,,,,1,0
16059322,The Unwinding: An Inner History of the New America,George Packer,"Packer, George",,"=""0374102414""","=""9780374102418""",5,4.13,"Farrar, Straus and Giroux",Hardcover,448,2013,2013,,2014/05/02,2014-reads,2014-reads (#27),read,,,,1,0
192893,"Whose Body?  (Lord Peter Wimsey, #1)",Dorothy L. Sayers,"Sayers, Dorothy L.",,"=""0061043575""","=""9780061043574""",4,3.86,HarperTorch,Paperback,212,1995,1923,2016/06/15,2016/06/15,2016-reads,2016-reads (#43),read,,,,1,0
26568656,You Are What You Love: The Spiritual Power of Habit,James K.A. Smith,"Smith, James K.A.",,"=""158743380X""","=""9781587433801""",5,4.10,Brazos Press,Hardcover,224,2016,2016,2016/06/12,2016/06/12,2016-reads,2016-reads (#42),read,,,,1,0
16045140,The Love Affairs of Nathaniel P.,Adelle Waldman,"Waldman, Adelle",,"=""0805097457""","=""9780805097450""",3,3.29,Henry Holt & Company,Hardcover,256,2013,2013,2016/06/11,2016/06/10,2016-reads,2016-reads (#41),read,,,,1,0
26200563,Hamilton: The Revolution,Lin-Manuel Miranda,"Miranda, Lin-Manuel",Jeremy McCarter,"=""1455539740""","=""9781455539741""",5,4.45,Grand Central Publishing,Hardcover,285,2016,2015,2016/06/10,2016/06/10,2016-reads,2016-reads (#40),read,,,,1,0
306090,The Fatal Shore: The Epic of Australia's Founding,Robert Hughes,"Hughes, Robert",,"=""0394753666""","=""9780394753669""",4,4.08,Vintage Books,Paperback,688,1988,1986,2016/06/08,2016/06/08,2016-reads,2016-reads (#39),read,,,,1,0
24040541,Shaker,Scott Frank,"Frank, Scott",,"=""0385350031""","=""9780385350037""",3,3.74,Knopf,Hardcover,335,2016,2015,2016/05/29,2016/05/29,2016-reads,2016-reads (#38),read,,,,1,0
26193026,Porcelain: A Memoir,Moby,"Moby, Moby",,"=""1594206422""","=""9781594206429""",3,3.97,Penguin Press,Hardcover,416,2016,2016,2016/05/26,2016/05/26,2016-reads,2016-reads (#37),read,Vignette after vignette of a searching life. So empty. Really sad. ,,,1,0
25663888,"Orphan X (Orphan X, #1)",Gregg Andrew Hurwitz,"Hurwitz, Gregg Andrew",,"=""1250067847""","=""9781250067845""",3,4.12,Minotaur Books,Hardcover,356,2016,2016,2016/04/30,2016/04/30,2016-reads,2016-reads (#31),read,,,,1,0
24611604,"The Ottoman Endgame: War, Revolution, and the Making of the Modern Middle East, 1908 - 1923",Sean McMeekin,"McMeekin, Sean",,"=""1594205329""","=""9781594205323""",3,4.07,Penguin Press,Hardcover,550,2015,2015,2016/05/18,2016/05/18,2016-reads,2016-reads (#35),read,,,,1,0
469571,"All the Pretty Horses (The Border Trilogy, #1)",Cormac McCarthy,"McCarthy, Cormac",,"=""0679744398""","=""9780679744399""",4,4.01,Vintage,Paperback,302,1993,1992,2016/05/22,2010/01/06,"2007-reads, 2016-reads","2007-reads (#15), 2016-reads (#36)",read,,,,1,0
276473,The Sacrament of the Present Moment,Jean-Pierre de Caussade,"Caussade, Jean-Pierre de",Kitty Muggeridge,"=""0060618116""","=""9780060618117""",5,4.18,HarperOne,Paperback,128,2009,1861,2011/12/14,2011/12/14,2011-reads,2011-reads (#46),read,,,,1,0
17289087,Look Who's Back,Timur Vermes,"Vermes, Timur",Jamie Bulloch,"=""0857052926""","=""9780857052926""",4,3.43,MacLehose Press,Hardcover,352,2014,2012,2016/05/10,2016/05/10,2016-reads,2016-reads (#34),read,,,,1,0
9799141,Reading Revelation Responsibly: Uncivil Worship and Witness: Following the Lamb into the New Creation,Michael J. Gorman,"Gorman, Michael J.",,"=""1606085603""","=""9781606085608""",5,4.47,Cascade Books,Paperback,211,2011,2011,2016/05/07,2016/05/07,2016-reads,2016-reads (#33),read,,,,1,0
5662443,An Altar in the World: A Geography of Faith,Barbara Brown Taylor,"Taylor, Barbara Brown",,"=""0061370460""","=""9780061370465""",4,4.33,HarperOne,Hardcover,216,2009,2009,2016/05/06,2016/05/06,2016-reads,2016-reads (#32),read,,,,1,0
662798,No Country for Old Men,Cormac McCarthy,"McCarthy, Cormac",,"=""0375406778""","=""9780375406775""",4,4.14,Alfred A. Knopf,Hardcover,309,2005,2005,2016/04/28,2016/04/28,2016-reads,2016-reads (#30),read,,,,1,0
26827675,Troublemaker: Surviving Hollywood and Scientology,Leah Remini,"Remini, Leah",Rebecca Paley,"=""110188696X""","=""9781101886960""",3,4.04,Ballantine Books ,Hardcover,256,2015,2015,2016/04/24,2016/04/24,2016-reads,2016-reads (#29),read,,,,1,0
